,HSSU300203R(1971081),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Date :,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2022/10/09
53,,11165,,Topics in Multiethnic American Literature,,,,,"1,2",,3,3,,,,호크마,,Y,,
54,,11112,,다매체시대의장르문학,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
55,,11108,,동아시아문학으로문화읽기,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
56,,11038,,디지털미디어시대의동아시아문자,,,,,"1,2",,3,3,,,,중어중문학과,,Y,,
57,,10041,,문학과삶,,,,,"1,2",,3,3,,,,국어국문학과,,,,
58,,10654,,문학과영화,,,,,"1,2",,3,3,,,,독어독문학과,,Y,,
59,,11148,,문학으로보는사랑의역사,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
60,,11184,,문학으로함께배우는매체/이야기,,,,,"1,2",,3,3,,,,독어독문학과,,Y,,
61,,11146,,문화로읽는현대시의세계,,,,,"1,2",,3,3,,,,이화인문과학원,,,,
62,,11147,,사이언스픽션의이해,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
63,,11297,,생태와문학,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
64,,10768,,신화·상상력·문화,,,,,"1,2",,3,3,,,,중어중문학과,,Y,,
65,,11109,,여행문학과세계인식,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
66,,10882,,인간과언어,,,,,"1,2",,3,3,,,,국어국문학과,,Y,,
67,,11258,,자연과문학,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
68,,10543,,한국현대시와삶읽기,,,,,"1,2",,3,3,,,,국어국문학과,,Y,,
69,,11134,,현대영어권문학의동향,,,,,"1,2",,3,3,,,,영어영문학부,,,,
70,,10896,,환상문학의세계,,,,,"1,2",,3,3,,,,독어독문학과,,Y,,
71,,10950,,디지털스토리텔링의이해,,,,,1,,3,3,,,,융합콘텐츠,,,,
72,,11335,,Technical Writing and Document Design in English,,,,,2,,3,3,,,,영어영문학부,,,,
73,,      #융복합교양(역사와철학),,[1과목 3학점 이수],,,,,,,,,,Y,,,,,,
74,,11190,,The Art of Thinking,,,,,"1,2",,3,3,,,,이화인문과학원,,,,
75,,10545,,근대일본과동아시아,,,,,"1,2",,3,3,,,,사학과,,Y,,
76,,11046,,동서양의인간이해,,,,,"1,2",,3,3,,,,철학과,,,,
77,,10034,,동양철학의이해,,,,,"1,2",,3,3,,,,철학과,,Y,,
78,,10769,,모던/포스트모던문화읽기,,,,,"1,2",,3,3,,,,독어독문학과,,,,
79,,11056,,문화로읽는한국사,,,,,"1,2",,3,3,,,,사학과,,,,
80,,11185,,문화와예술을통해본르네상스역사,,,,,"1,2",,3,3,,,,사학과,,Y,,
81,,10772,,여성과사회정의,,,,,"1,2",,3,3,,,,여성,,Y,,
82,,11054,,연어프로젝트: 한국여성나의뿌리를찾아서,,,,,"1,2",,3,3,,,,국어국문학과,,Y,,
83,,10108,,인간과종교,,,,,"1,2",,3,3,,,,기독교학과,,Y,,
84,,11041,,인간과철학적사유,,,,,"1,2",,3,3,,,,철학과,,Y,,
85,,11293,,인물로본중국의역사,,,,,"1,2",,3,3,,,,사학과,,Y,,
86,,10581,,인물로읽는한국사,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
87,,11078,,젠더와역사,,,,,"1,2",,3,3,,,,여성,,Y,,
88,,10767,,종교와문화,,,,,"1,2",,3,3,,,,기독교학과,,Y,,
89,,11057,,주제로살펴보는서양사,,,,,"1,2",,3,3,,,,사학과,,Y,,
90,,10544,,중국의역사와문화,,,,,"1,2",,3,3,,,,사학과,,Y,,
91,,11294,,질병과치료로본서양사,,,,,"1,2",,3,3,,,,사학과,,Y,,
92,,11189,,철학의은유들,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
93,,11045,,패러다임전환과비판이론,,,,,"1,2",,3,3,,,,철학과,,Y,,
94,,10149,,한국근현대사,,,,,"1,2",,3,3,,,,사학과,,Y,,
95,,11058,,한국사의새로운이해,,,,,"1,2",,3,3,,,,사학과,,Y,,
96,,11366,,한국의문화유산역사여행,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
97,,11186,,Evolutionary Origin of Humans,,,,,1,,3,3,,,,생명,,,,
98,,11295,,인공지능시대의과학과종교,,,,,1,,3,3,,,,기독교학과,,,,
99,,      #융복합교양(인간과사회),,[1과목 3학점 이수],,,,,,,,,,Y,,,,,,
100,,11360,,ICT융복합복지와법,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,,,
101,,11259,,SDGs시대글로벌보건협력:개발도상국의보건의료현황과국제사회의지원,,,,,"1,2",,3,3,,,,국제학과(국제대학원),,Y,,
102,,10011,,가족건강과간호,,,,,"1,2",,3,3,,,,간호,,Y,,
103,,10013,,경영과사회,,,,,"1,2",,3,3,,,,경영학부,,,,
104,,11210,,교육커뮤니케이션의이해와실제,,,,,"1,2",,3,3,,,,국교,,Y,,
105,,10949,,국제구호와개발협력,,,,,"1,2",,3,3,,,,국제학과(국제대학원),,,,
106,,10914,,글로컬시대의아시아여성,,,,,"1,2",,3,3,,,,여성,,Y,,
107,,11260,,기업가정신과혁신,,,,,"1,2",,3,3,,,,경영학부,,Y,,
108,,10091,,노동과젠더,,,,,"1,2",,3,3,,,,여성,,Y,,
109,,11332,,도시⋅공간문화로읽는한국사,,,,,"1,2",,3,3,,,,사학과,,Y,,
110,,10886,,동양고전의현대적이해,,,,,"1,2",,3,3,,,,중어중문학과,,,,
111,,11292,,모방과인간,,,,,"1,2",,3,3,,,,독어독문학과,,,,
112,,11193,,법과젠더,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,,,
113,,10549,,북한정치의이해,,,,,"1,2",,3,3,,,,북한,,Y,,
114,,10548,,북한주민의문화와생활,,,,,"1,2",,3,3,,,,북한,,Y,,
115,,10929,,브레인스펙트럼,,,,,"1,2",,3,3,,,,생명,,,,
116,,10573,,생명윤리와법,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,Y,,
117,,10074,,성문화연구,,,,,"1,2",,3,3,,,,여성,,Y,,
118,,10081,,시민생활과법,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,Y,,
119,,10094,,여성학,,,,,"1,2",,3,3,,,,여성,,Y,,
120,,11089,,여행과지리:글로벌화의지역탐색,,,,,"1,2",,3,3,,,,사교,,,,
121,,10908,,영상이미지와젠더,,,,,"1,2",,3,3,,,,이화인문과학원,,,,
122,,10904,,우리사회의문제와쟁점찾기,,,,,"1,2",,3,3,,,,사회복지학과,,Y,,
123,,11358,,인간관계심리,,,,,"1,2",,3,3,,,,심리학과,,Y,,
124,,10109,,인간발달과가족,,,,,"1,2",,3,3,,,,아동,,Y,,
125,,11114,,인간은왜춤을추는가,,,,,"1,2",,3,3,,,,무용과,,Y,,
126,,11103,,인터넷과법,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,,,
127,,11359,,정신건강과행복,,,,,"1,2",,3,3,,,,심리학과,,Y,,
128,,11104,,죄와벌,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,Y,,
129,,10905,,지구촌의사회복지,,,,,"1,2",,3,3,,,,사회복지학과,,Y,,
130,,11105,,직업세계와법,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,,,
131,,11039,,키워드로읽는중국문화,,,,,"1,2",,3,3,,,,중어중문학과,,,,
132,,11215,,통합적분쟁이해와조정,,,,,"1,2",,3,3,,,,스크랜튼학부,,,,
133,,10887,,현대중국의이해,,,,,"1,2",,3,3,,,,중어중문학과,,Y,,
134,,11162,,Middle Eastern Political Theology: Religious Sources,,,,,1,,3,3,,,,호크마,,,,
135,,11079,,장애와사회,,,,,1,,3,3,,,,특교,,,,
136,,11296,,청춘의아픔과치유:행복인문학,,,,,1,,3,3,,,,기독교학과,,,,
137,,10181,,환경과인간,,,,,1,,3,3,,,,생명,,,,
138,,11188,,Introduction to Ethnic Conflict and Management,,,,,2,,3,3,,,,국제학과(국제대학원),,Y,,
139,,10933,,대학생의성건강,,,,,2,,3,3,,,,간호,,Y,,
140,,11308,,데이터로고전읽기,,,,,2,,3,3,,,,여성,,,,
141,,11351,,삶을위한멘탈코칭,,,,,2,,3,3,,,,체육과학부,,Y,,
142,,      #융복합교양(과학과기술),,[1과목 3학점 이수],,,,,,,,,,Y,,,,,,
143,,10556,,4차산업혁명과창의융합SW,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
144,,10930,,Behavior of Animals,,,,,"1,2",,3,3,,,,생명,,,,
145,,11111,,SF영화로배우는철학,,,,,"1,2",,3,3,,,,이화인문과학원,,,,
146,,11155,,과학과허구,,,,,"1,2",,3,3,,,,환경공학,,Y,,
147,,11101,,과학문화와커뮤니케이션,,,,,"1,2",,3,3,,,,환경공학,,,,
148,,10776,,글로벌시민을위한과학소양,,,,,"1,2",,3,3,,,,과교,,,,
149,,11154,,사물인터넷개론,,,,,"1,2",,3,3,,,,컴퓨터공학,,,,
150,,10052,,약과건강,,,,,"1,2",,3,3,,,,약학과,,Y,,
151,,11257,,에피소드로보는과학철학,,,,,"1,2",,3,3,,,,철학과,,,,
152,,10910,,위험판단심리학,,,,,"1,2",,3,3,,,,심리학과,,Y,,
153,,10104,,응용통계입문,,,,,"1,2",,3,3,,,,통계학과,,,,
154,,11336,,인공지능과인간,,,,,"1,2",,3,3,,,,이화인문과학원,,,,
155,,11261,,인공지능시대의정보산업이해,,,,,"1,2",,3,3,,,,전기공,,,,
156,,10559,,인류문명과환경과학,,,,,"1,2",,3,3,,,,환경공학,,Y,,
157,,11156,,"자연과의대화,환경생태",,,,,"1,2",,3,3,,,,환경공학,,Y,,
158,,11160,,정보기술과미래사회,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
159,,10123,,정보사회와인터넷윤리,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
160,,11096,,정보화사회와통계,,,,,"1,2",,3,3,,,,통계학과,,,,
161,,10135,,지구의역사,,,,,"1,2",,3,3,,,,과교,,,,
162,,11042,,컴퓨터와마음,,,,,"1,2",,3,3,,,,철학과,,Y,,
163,,11152,,콘텐츠컴퓨팅,,,,,"1,2",,3,3,,,,융합콘텐츠,,,,
164,,11145,,크리에이티브컴퓨팅,,,,,"1,2",,3,3,,,,융합콘텐츠,,,,
165,,10164,,현대물리학과인간사고의변혁,,,,,"1,2",,3,3,,,,물리학과,,,,
166,,11157,,환경재난과국제협력,,,,,"1,2",,3,3,,,,환경공학,,,,
167,,11262,,생활속의미생물,,,,,1,,3,3,,,,생명,,,,
168,,11264,,세계의자연유산과지오투어리즘,,,,,1,,3,3,,,,사교,,,,
169,,11043,,현대사회의기록과정보,,,,,1,,3,3,,,,문헌정보학과,,,,
170,,11419,,기업가정신과기술사업화기획,,,,,2,,3,3,,,,기업가,,Y,,
171,,11187,,빅데이터사회와정보활용,,,,,2,,3,3,,,,문헌정보학과,,,,
172,,11098,,주거로보는건축문화,,,,,2,,3,3,,,,건축학,,Y,,
173,,      #융복합교양(예술과표현),,[1과목 3학점 이수],,,,,,,,,,Y,,,,,,
174,,11107,,21세기의예술과인간,,,,,"1,2",,3,3,,,,이화인문과학원,,Y,,
175,,11164,,Contemporary Photography,,,,,"1,2",,3,3,,,,호크마,,Y,,
176,,10033,,동양미술의이해,,,,,"1,2",,3,3,,,,미사,,Y,,
177,,10778,,디지털매체와예술,,,,,"1,2",,3,3,,,,디자인학부,,,,
178,,10576,,무용의이해,,,,,"1,2",,3,3,,,,무용과,,Y,,
179,,11153,,문화콘텐츠기획의이해,,,,,"1,2",,3,3,,,,융합콘텐츠,,,,
180,,11328,,미술로치유하는마음,,,,,"1,2",,3,3,,,,조형예술학부,,,,
181,,11083,,미학과미술,,,,,"1,2",,3,3,,,,조형예술학부,,Y,,
182,,10072,,서양미술의이해,,,,,"1,2",,3,3,,,,미사,,Y,,
183,,10073,,서양음악의이해,,,,,"1,2",,3,3,,,,작곡과,,Y,,
184,,11084,,시각문화로서미술작품읽기,,,,,"1,2",,3,3,,,,조형예술학부,,,,
185,,11209,,시각적사고를통한일상의문화와트랜드,,,,,"1,2",,3,3,,,,디자인학부,,Y,,
186,,10090,,여성과예술,,,,,"1,2",,3,3,,,,미사,,Y,,
187,,11113,,여성의몸과창조적움직임,,,,,"1,2",,3,3,,,,여성,,Y,,
188,,10097,,연극의이론과실제,,,,,"1,2",,3,3,,,,영어영문학부,,Y,,
189,,11110,,예술가와그의시대,,,,,"1,2",,3,3,,,,이화인문과학원,,,,
190,,10100,,예술과사상,,,,,"1,2",,3,3,,,,철학과,,,,
191,,11055,,옛시와그림의만남,,,,,"1,2",,3,3,,,,국어국문학과,,,,
192,,11265,,음악과건강,,,,,"1,2",,3,3,,,,음악치료학과(대학원),,Y,,
193,,11075,,창조와상상의기술,,,,,"1,2",,3,3,,,,불어불문학과,,,,
194,,11035,,"퍼포먼스인문학: 제의,놀이,연극",,,,,"1,2",,3,3,,,,영어영문학부,,,,
195,,10892,,"표현,예술,그리고시대정신",,,,,"1,2",,3,3,,,,독어독문학과,,,,
196,,10152,,한국미술의이해,,,,,"1,2",,3,3,,,,미사,,Y,,
197,,11333,,"한국사와상상력,스토리텔링",,,,,"1,2",,3,3,,,,사학과,,Y,,
198,,10883,,한국의문화공간과예술,,,,,"1,2",,3,3,,,,국어국문학과,,,,
199,,10165,,현대미술사,,,,,"1,2",,3,3,,,,미사,,Y,,
200,,11330,,Reading American Popular Culture in the Digital Age,,,,,1,,3,3,,,,호크마,,,,
201,,10018,,국악의이해,,,,,1,,3,3,,,,한국음악과,,,,
202,,11329,,색채의이해,,,,,1,,3,3,,,,디자인학부,,,,
203,,11263,,예술과기술,,,,,1,,3,3,,,,조형예술학부,,,,
204,,11135,,사물과예술,,,,,2,,3,3,,,,조형예술학부,,Y,,
205,전공기초,[전공기초],,[34학점 이수],,,,,,,,,필수,,,,,,,
206,,   -전공기초(필수),,[9과목 25학점 이수],,,,,,,,,필수,,,,,,,
207,,38419,,건축도시시스템공학개론,,,,1,1,,3,3,필수,,,건축도시공,,,,
208,,38420,,디지털커뮤니케이션,,,,1,2,,3,3,필수,,,건축도시공,,Y,,
209,,38421,,역학기초,,,,2,2,,3,3,필수,,,건축도시공,,Y,,
210,,37287,,건축정보모델링및활용,,,,3,1,,3,3,필수,,,건축도시공,,,,
211,,38422,,전산수치해석,,,,3,2,,3,3,필수,,,건축도시공,,Y,,
212,,20410,,일반물리학실험I,,,,1,1,,1.5,1,필수,,,물리학과,,Y,,
213,,20406,,미분적분학,,,,1,2,,3,3,필수,,,수학과,,Y,,
214,,34980,,확률및통계학,,,,1,2,,3,3,필수,,,통계학과,,Y,,
215,,36341,,공학수학,,,,2,1,,3,3,필수,,,전기공,,Y,(타),
216,,   -전공기초(선택필1),,[1과목 3학점 이수],,,,,,,,,필수,,,,,,,
217,,30001,,일반물리학,,,,1,1,,3,3,,,,물리학과,,Y,,
218,,20409,,일반물리학I,,,,1,1,,3,3,,,,물리학과,,Y,,
219,,   -전공기초(선택필1),,[1과목 3학점 이수],,,,,,,,,필수,,,,,,,
220,,20415,,일반화학,,,,1,1,,3,3,,,,화학·나노과학,,Y,,
221,,20416,,일반화학I,,,,1,1,,3,3,,,,화학·나노과학,,,,
222,,   -전공기초(선택필1),,[1과목 3학점 이수],,,,,,,,,필수,,,,,,,
223,,38418,,건축도시시스템컴퓨터프로그래밍,,,,1,2,,3,3,,,,건축도시공,,Y,,
224,,36339,,컴퓨터프로그래밍및실습,,,,1,2,,3,3,,,,컴퓨터공학,,Y,,
225,전공,[최소전공],,[66학점 이수],,,,,,,,,필수,,,,,,,
226,,   -전공필수,,[2과목 6학점 이수],,,,,,,,,필수,,,,,,,
227,,36567,,건축도시시스템공학기초설계,,,,2,1,,4.5,3,필수,,,건축도시공,,,,
228,,36377,,건축도시시스템종합설계,,,,4,1,,4.5,3,필수,,,건축도시공,,,,
229,,   -전공선택,,,,,,,,,,,,,,,,,,
230,,36385,,건축열·공기환경계획,,,,2,1,,3,3,,,,건축도시공,,,,
231,,36386,,건축프로젝트관리,,,,2,1,,3,3,,,,건축도시공,,,,
232,,36384,,구조의이해,,,,2,1,,3,3,,,,건축도시공,,,,
233,,36388,,건축빛·음환경계획,,,,2,2,,3,3,,,,건축도시공,,Y,,
234,,36389,,건축시공기술및관리,,,,2,2,,3,3,,,,건축도시공,,Y,,
235,,36390,,구조역학,,,,2,2,,3,3,,,,건축도시공,,Y,,
236,,38441,,도시인프라의이해,,,,2,2,,3,3,,,,건축도시공,,Y,,
237,,37845,,건축도시시스템인턴십I,,,,3,"1,2",,,2,,,,건축도시공,,,,
238,,37748,,건축도시시스템인턴십II,,,,3,"1,2",,,1,,,,건축도시공,,,,
239,,38085,,건축도시시스템자기설계프로젝트I,,,,3,"1,2",,,3,,,,건축도시공,,,,
240,,38086,,건축도시시스템자기설계프로젝트II,,,,3,"1,2",,,3,,,,건축도시공,,,,
241,,36392,,건축기계설비시스템,,,,3,1,,3,3,,,,건축도시공,,,,
242,,36370,,건축사업비관리,,,,3,1,,3,3,,,,건축도시공,,,,
243,,36371,,구조재료실험,,,,3,1,,4.5,3,,,,건축도시공,,,,
244,,38442,,도시계획및관리,,,,3,1,,3,3,,,,건축도시공,,,,
245,,36369,,재료역학,,,,3,1,,3,3,,,,건축도시공,,,,
246,,36373,,공정원가통합관리,,,,3,2,,3,3,,,,건축도시공,,Y,,
247,,38443,,도시정보분석,,,,3,2,,3,3,,,,건축도시공,,Y,,
248,,36380,,제로에너지건축기술,,,,3,2,,3,3,,,,건축도시공,,Y,,
249,,36391,,철근콘크리트공학,,,,3,2,,3,3,,,,건축도시공,,Y,,
250,,36374,,강구조및설계,,,,4,1,,3,3,,,,건축도시공,,,,
251,,36571,,건축환경성능시뮬레이션,,,,4,1,,3,3,,,,건축도시공,,,,
252,,36378,,도시안전과방재,,,,4,1,,3,3,,,,건축도시공,,,,
253,,38445,,도시인프라자산관리,,,,4,1,,3,3,,,,건축도시공,,,,
254,,36375,,지속가능한건축구조,,,,4,1,,3,3,,,,건축도시공,,,,
255,,36372,,친환경건축계획및사례,,,,4,1,,3,3,,,,건축도시공,,,,
256,,36569,,프로젝트개발및파이낸싱,,,,4,1,,3,3,,,,건축도시공,,,,
257,,36381,,건설제도및계약관리,,,,4,2,,3,3,,,,건축도시공,,Y,,
258,,36379,,건축구조와재난대응,,,,4,2,,3,3,,,,건축도시공,,Y,,
259,,36376,,건축전기및소방설비시스템,,,,4,2,,3,3,,,,건축도시공,,Y,,
260,,36382,,건축통합설계,,,,4,2,,4.5,3,,,,건축도시공,,,,
261,,36570,,구조물의동적거동,,,,4,2,,3,3,,,,건축도시공,,,,
262,,38444,,도시환경계획,,,,4,2,,3,3,,,,건축도시공,,Y,,
263,,36566,,첨단건축기술,,,,4,2,,3,3,,,,건축도시공,,,,
264,,38395,,건축도시시스템글로벌필드트레이닝I,,,,계절,"1,2",,,1,,,,건축도시공,,,,
265,,38396,,건축도시시스템글로벌필드트레이닝II,,,,계절,"1,2",,,1,,,,건축도시공,,,,
266,,38397,,건축도시시스템글로벌필드트레이닝III,,,,계절,"1,2",,,1,,,,건축도시공,,,,
267,,38391,,건축도시시스템산학연계I,,,,계절,"1,2",,,3,,,,건축도시공,,,,
268,,38392,,건축도시시스템산학연계II,,,,계절,"1,2",,,3,,,,건축도시공,,,,
269,,38393,,건축도시시스템산학연계III,,,,계절,"1,2",,,3,,,,건축도시공,,,,
270,,38394,,건축도시시스템산학연계IV,,,,계절,"1,2",,,3,,,,건축도시공,,,,
271,,38388,,건축도시시스템인턴십III,,,,계절,"1,2",,,1,,,,건축도시공,,,,
272,,38389,,건축도시시스템인턴십IV,,,,계절,"1,2",,,2,,,,건축도시공,,,,
273,,38390,,건축도시시스템인턴십V,,,,계절,"1,2",,,3,,,,건축도시공,,,,
274,,37455,,해외재능기부현장실습,,,,계절,,,,1,,,,건축도시공,,,,
275,,38653,,글로벌공학교육실습,,,,계절,,,,2,,,,환경공학,,,(타),
276,,37842,,"캄보디아교육,환경,문화의이해",,,,계절,,,,3,,,,환경공학,,,(타),
277,,G15196,,건물에너지해석,,,,,1,,3,3,,,,일대원,,,,
278,,G16687,,건설기술및관리특론,,,,,1,,3,3,,,,일대원,,,,
279,,G15189,,구조설계특론,,,,,1,,3,3,,,,일대원,,,,
280,,G15188,,구조해석특론,,,,,1,,3,3,,,,일대원,,,,
281,,G15194,,그린빌딩계획,,,,,1,,3,3,,,,일대원,,,,
282,,G17668,,건축도시문제세미나,,,,,2,,3,3,,,,일대원,,,,
283,,G15255,,건축생산공학론,,,,,2,,3,3,,,,일대원,,,,
284,,,,,,,,,,,,,,,,,,,,
285,[교과과정안내],,,,,,,,,,,,,,,,,,,
286,1. 핵심교양의 융복합교양과목(4과목 12학점 이수)은 5개 영역 중 4개 영역을 선택하여 각 영역별로 1과목(3학점)씩 이수해야 한다.,,,,,,,,,,,,,,,,,,,
287,"2. 석사학위과정 연계 교과목(대학원 개설교과목)은 12학점까지 취득할 수 있으며,
    6학점까지는 학사학위과정 졸업 또는 수료에 필요한 학점에 포함시킬 수 있고,
    나머지 학점은 대학원에 진학할 경우 6학점까지 석사학위과정 수료에 필요한 학점에 포함시킬 수 있다.",,,,,,,,,,,,,,,,,,,
288,"3. 한국공학교육인증원의 인증기준(KEC2005)에 따라 공학교육인증제도를 운영하고 있으므로, 공학교육인증참여자는 지정
   된 교과목 및 영역을 이수하여야 한다.(문의: 공학교육혁신센터 ☎3277-4424/4209)",,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,
