,HSSU300203R(1971081),Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Date :,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,2022/10/09
0,,,,,,,,,,,,,,,Page :,,,,,1 of 9
1,2020학년도 교과과정안내,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,
4,엘텍공과대학   학부/학과 : 미래사회공학부   전공 : 환경공학   출력구분 : 주전공,,,,,,,,,,,,,,,,,,,
5,졸업학점-신입,,졸업학점-편입,,졸업평균평점,,영어강의이수학점,,,인문학관련교양이수학점,,,,,,SW교과목이수학점,타과인정제한학점,,,심화전공설치여부
6,138,,69,,1.7,,15,,,8,,,,,,6,-,,,미설치
7,,,,,,,,,,,,,,,,,,,,
8,구분,"영역명
(학수번호)
*:신설교과목",,교과목명,,,,"이수권장
학년","설정
학기",,시간,학점,"필수
여부","학사
편입생
제외여부",,개설학과,,"2022학년
2학기
개설여부",비고,
9,,,,,,,,,,,,,,,,,,,"(재):재수강인정과목
(선):선수과목
(타):타전공인정교과목",
10,기초교양,[이화진선미],,[1영역 3학점 이수],,,,,,,,,필수,Y,,,,,,
11,,   -기독교와세계,,[1과목 3학점 이수],,,,,,,,,필수,Y,,,,,,
12,,10023,,기독교와세계,,,,1,"1,2",,3,3,필수,,,기독교학과,,Y,,
13,기초교양,[사고와표현],,[1과목 3학점 이수],,,,,,,,,필수,Y,,,,,,
14,,11352,,통합적사고와글쓰기,,,,1,"1,2",,3,3,필수,,,호크마,,Y,,
15,기초교양,[글로벌의사소통],,,,,,,,,,,필수,Y,,,,,,
16,,   -영어,,[2과목 6학점 이수],,,,,,,,,필수,Y,,,,,,
17,,10099,,Advanced English,,,,1,"1,2",,3,3,필수,,,호크마,,Y,,
18,,10098,,College English,,,,1,"1,2",,3,3,필수,,,호크마,,Y,,
19,기초교양,[컴퓨팅과수리적사고],,[1과목 3학점 이수],,,,,,,,,필수,Y,,,,,,
20,,11208,,IT융합설계개론,,,,,"1,2",,3,3,,,,컴퓨터공학,,,,
21,,11206,,계산의기초와융합적문제해결,,,,,"1,2",,3,3,,,,수학과,,,,
22,,11204,,논리와컴퓨터,,,,,"1,2",,3,3,,,,철학과,,Y,,
23,,11385,,데이터과학적사고와사회문제해결과정,,,,,"1,2",,3,3,,,,사회복지학과,,Y,,
24,,11357,,데이터컨버전스와법,,,,,"1,2",,3,3,,,,법학과(법학전문대학원),,,,
25,,11373,,데이터컴퓨팅,,,,,"1,2",,3,3,,,,스마트큐레이션,,Y,,
26,,11356,,리눅스와시스템적사고,,,,,"1,2",,3,3,,,,컴퓨터공학,,,,
27,,11309,,문제해결과SW프로그래밍,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
28,,11365,,빅데이터와젠더,,,,,"1,2",,3,3,,,,호크마,,,,
29,,11367,,사회문제해결을위한R프로그래밍기초,,,,,"1,2",,3,3,,,,교육,,Y,,
30,,11393,,생활속금융을위한컴퓨터코딩,,,,,"1,2",,3,3,,,,경영학부,,,,
31,,11386,,소셜임팩트를위한사회적경제분석,,,,,"1,2",,3,3,,,,사회적경제협동과정,,Y,,
32,,11233,,음악테크놀로지와프로그래밍,,,,,"1,2",,3,3,,,,작곡과,,Y,,
33,,11394,,인공지능융합교육의이해,,,,,"1,2",,3,3,,,,교공,,Y,,
34,,11395,,인공지능파운데이션,,,,,"1,2",,3,3,,,,컴퓨터공학,,,,
35,,11368,,정보와인공지능의수리적이해,,,,,"1,2",,3,3,,,,수학과,,,,
36,,11205,,컴퓨터과학적인식과문제해결,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
37,,11374,,컴퓨터보안과윈도우포렌식,,,,,"1,2",,3,3,,,,경영학부,,Y,,
38,,11362,,컴퓨터속의우주,,,,,"1,2",,3,3,,,,물리학과,,Y,,
39,,11369,,컴퓨터식문제해결기법,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
40,,11392,,컴퓨터식사고와상담심리학,,,,,"1,2",,3,3,,,,심리학과,,Y,,
41,,11232,,컴퓨터적사고와이해,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
42,,11234,,컴퓨터적사고와조형적활용,,,,,"1,2",,3,3,,,,디자인학부,,Y,,
43,,11211,,컴퓨팅적사고와프로그래밍,,,,,"1,2",,3,3,,,,융합콘텐츠,,Y,,
44,,11364,,푸드테크시대의음식과디자인,,,,,"1,2",,3,3,,,,식영,,Y,,
45,,11207,,프로그래밍과통계적사고,,,,,"1,2",,3,3,,,,통계학과,,Y,,
46,,11361,,프로그래밍을위한컴퓨팅적사고,,,,,"1,2",,3,3,,,,컴퓨터공학,,Y,,
47,핵심교양,[핵심교양],,,,,,,,,,,필수,Y,,,,,,
48,,   -융복합교양,,[4영역 12학점 이수],,,,,,,,,필수,Y,,,,,,
